20170801,"['thehill.com', 'twitter.com', 'bloomberg.com', 'reuters.com', 'blockdozer.com', 'techcrunch.com', 'nytimes.com', 'trevore.com', 'techcrunch.com', 'apple.com', 'bbc.com', 'sublimetext.com', 'theranos.com', 'multimedia.cx', 'github.com', 'googleblog.com', 'vice.com', 'bbc.co.uk', 'bloomberg.com', 'redhat.com', 'lareviewofbooks.org', 'nautil.us', 'nytimes.com', 'browserext.github.io', 'shoelace.style', 'neutron.academy', 'krita.org']"
20170802,"['mattmurray.net', 'redhat.com', 'montanaheritageproject.org', 'ar.al', 'flavioribeiro.com', 'begriffs.com', 'codemadness.org', 'github.com', 'mesosphere.com', 'arstechnica.co.uk', 'syfy.com', 'qz.com', 'medium.com', 'theatlantic.com', 'twitter.com', 'techcrunch.com', 'trevore.com', 'velux.com', 'bloomberg.com', 'approximatelycorrect.com', 'techcrunch.com', 'lever.co', 'reuters.com', 'nytimes.com', 'github.com', 'nytimes.com', 'techcrunch.com', 'techcrunch.com', 'nautil.us']"
20170803,"['ycombinator.com', 'defaultnamehere.tumblr.com', 'theverge.com', 'theverge.com', 'mypresences.com', 'vice.com', 'facebook.com', 'tweag.io', 'stackoverflow.com', 'thenorthcode.net', 'troyhunt.com', 'loup-vaillant.fr', 'plover.com', 'nytimes.com', 'github.com', 'wikileaks.org', 'mathscholar.org', 'richardweiss.org', 'mzattera.github.io', 'visualstudio.com', 'pv-magazine-usa.com', 'gizmodo.com', 'thenextweb.com', 'zabanaa.github.io', 'anandtech.com', 'bloomberg.com', 'github.com']"
20170804,"['stephaniehurlburt.com', 'washingtonpost.com', 'kowalczyk.info', 'thehill.com', 'freebsd.org', 'washingtonpost.com', 'bloomberg.com', 'nytimes.com', 'github.com', 'hbr.org', 'boingboing.net', 'mentalfloss.com', 'explosion.ai', 'pzemtsov.github.io', 'intoli.com', 'github.com', 'github.com', 'the-tls.co.uk', 'plan99.net', 'theverge.com', 'philcalcado.com', 'man.ac.uk', 'npr.org', 'nytimes.com', 'neu.edu', 'infiniteundo.com', 'apollo-accelerators.com', 'lever.co', 'lwn.net']"
20170805,"['jonkensy.com', 'hazlitt.net', 'jotux.github.io', 'antoinevastel.github.io', 'gizmodo.com', 'dreamsongs.com', 'arstechnica.com', 'getpublii.com', 'wikipedia.org', 'troyhunt.com', 'nautil.us', 'psychologytoday.com', 'nautil.us', 'youtube.com', 'techcrunch.com', 'easycode.cat', 'phoronix.com', 'passfail.squarespace.com', 'react-simple-maps.io', 'cyclingweekly.com', 'qz.com', 'thegreenplace.net', 'programming-journal.org', 'github.com', 'ieee.org', 'github.com', 'youtube.com', 'l4sb.com', 'utexas.edu', 'voiceops.com']"
20170806,"['ccc.de', 'damninteresting.com', 'robscanlon.com', 'genetic-programming.org', 'lbatalha.com', 'kristerw.blogspot.com', 'npr.org', 'nytimes.com', 'spiegel.de', 'seat31b.com', 'lwn.net', 'searchgita.com', 'hazlitt.net', 'wikipedia.org', 'jonkensy.com', 'antoinevastel.github.io', 'divshot.com', 'manifold.garden', 'troyhunt.com', 'nytimes.com', 'twitter.com', 'thedrive.com', 'nautil.us', 'steindorfer.name', 'jotux.github.io', 'thehill.com', 'getpublii.com', 'nautil.us', 'react-simple-maps.io']"
20170807,"['zacharydavid.com', 'stevelosh.com', 'mit.edu', 'businessinsider.com', 'damninteresting.com', 'github.com', 'quora.com', 'publishersweekly.com', 'ccc.de', 'dedasys.com', 'sdf.org', 'studyfinds.org', 'demofox.org', 'nytimes.com', 'bloomberg.com', 'medium.com', 'kristisiegel.com', 'techcrunch.com', 'hbr.org', 'donaldclarkplanb.blogspot.com', 'genetic-programming.org', 'longreads.com', 'publicbooks.org', 'theparisreview.org', 'chrome.google.com', 'wikipedia.org', 'robscanlon.com', 'troyhunt.com', 'sideprojectchecklist.com']"
20170808,"['newyorker.com', 'techcrunch.com', 'mongoose-os.com', 'fabiensanglard.net', 'unwttng.com', 'github.com', 'springeropen.com', 'aquaticcommunity.com', 'paulgraham.com', 'lever.co', 'uic.edu', 'qz.com', 'nautil.us', 'medium.com', 'noticing.co', 'ijcai.org', 'raptorcs.com', 'unrealengine.com', 'qz.com', 'brendanlong.com', 'nytimes.com', 'gamasutra.com', 'github.com', 'ietf.org', 'eurekalert.org', 'bittorrent.org', 'ycombinator.com', 'insimpleterms.blog', 'github.com']"
20170809,"['mozilla.org', 'ffwll.ch', 'deepmind.com', 'gamasutra.com', 'citusdata.com', 'lazarus-ide.org', 'parse.ly', 'swift.org', 'drchrono.com', 'techcrunch.com', 'zdnet.com', 'netlify.com', 'newco.co', 'cockroachlabs.com', 'tomanthony.co.uk', 'wsj.com', 'bloomberg.com', 'arstechnica.com', 'seladb.github.io', 'vpnreport.org', 'dingyichen.wordpress.com', 'theatlantic.com', 'bloomberg.com', 'bugfender.com', 'pspdfkit.com', 'danluu.com', 'nytimes.com', 'scottaaronson.com', 'gnupg.org']"
20170810,"['ucsc.edu', 'microsoft.com', 'coinbase.com', 'sourcebox.be', 'getkozmos.com', 'tribonet.org', 'bbc.com', 'techcrunch.com', 'citroenet.org.uk', 'nautil.us', 'qz.com', 'gnunn1.github.io', 'anandtech.com', 'tech.io', 'github.com', 'aiei.ch', 'github.com', 'plasma.io', 'theamericanscholar.org', 'nautil.us', 'bloomberg.com', 'troyhunt.com', 'pippy360.github.io', 'bloomberg.com', 'upcall.com', 'economist.com', 'neo4j.com', 'lamport.azurewebsites.net']"
